1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
12825452,24984717,65190440,41848732,14553996,12825452,24984717,65190440,41848732,14553996,12802017,24844394,65118559,41458811,14553706,12214609,21021268,92293461,96285223,90535103,12212866,20979243,92564603,96755086,90340759,196704232,188861573,164173332,182147102,195370824,196704232,188861573,164173332,182147102,195370824,196709901,188900538,164493487,182303715,195375884,197561513,190605322,132438235,68358131,72321099,197567210,190608771,132454429,68358202,72321653,0
3413082,4685441,9089037,5383932,3769936,3413082,4685441,9089037,5383932,3769936,3413760,4673382,9152105,5352151,3754715,3198386,4621984,16725370,16573953,15867314,3186000,4599519,16708520,16591591,15836532,34423730,32228039,29396603,31394358,33961576,34423730,32228039,29396603,31394358,33961576,34429026,32234834,29401671,31400879,33967549,34732230,32566854,23830358,12295815,13008712,34731416,32566645,23830594,12295871,13008754,0
1929294,2778951,4517504,3221944,2092198,1929294,2778951,4517504,3221944,2092198,1932536,2797825,4550449,3195901,2103837,1878468,2647295,9164709,7693110,7510991,1849616,2656350,9173415,7700824,7515649,19443568,18457205,17084522,18053960,19240366,19443568,18457205,17084522,18053960,19240366,19444392,18462283,17085241,18057605,19242069,19583094,18622889,14756891,7615454,8056829,19579124,18623162,14756923,7615640,8057077,0
27224717,56947995,66144918,63710806,33716775,27224717,56947995,66144918,63710806,33716775,27175239,56849192,66163216,63768488,33602911,23388935,52282477,64872994,73552343,73168026,23392948,52326838,64943994,73460041,73271437,144819377,117774593,86775240,105857418,140148057,144819377,117774593,86775240,105857418,140148057,144820925,117778414,86776970,105861120,140150501,147509885,122608409,67644080,34902649,36926032,147510856,122608698,67644074,34903137,36926017,0
10916833,26078308,42889944,33424625,13554958,10916833,26078308,42889944,33424625,13554958,10953651,26088435,42828963,33391374,13598723,10199804,23189387,44653671,47037544,46690603,10213767,23191888,44340080,46930167,46860118,94931773,85870116,68463296,80410679,93689842,94931773,85870116,68463296,80410679,93689842,94927825,85832273,68453081,80374786,93684239,95585660,87826581,53786507,27753964,29363157,95583179,87821566,53780902,27753843,29362732,0
4203902,10020335,15878518,12249453,5067040,4203902,10020335,15878518,12249453,5067040,4207717,9985044,15895311,12263939,5098977,3552668,8733928,15443007,17150165,17105007,3551250,8739582,15430321,17103822,17047187,35269528,31267683,24366122,29010231,34665676,35269528,31267683,24366122,29010231,34665676,35272737,31269672,24366039,29010865,34668749,35604484,32089984,18995255,9801343,10369059,35604298,32089536,18995007,9801114,10369009,0
4547785,9090457,20741919,10622511,6602746,4547785,9090457,20741919,10622511,6602746,4560270,9042340,20756625,10603836,6565319,3690103,8152206,44250803,43526412,39655448,3691658,8171132,44276158,43475922,39711584,98900391,94559705,87673783,92792227,98024420,98900391,94559705,87673783,92792227,98024420,98900594,94558598,87676925,92791332,98024589,99304495,95240236,72553895,37477158,39649452,99304616,95239780,72554024,37476764,39649598,0
2213419,15804498,22845010,22167798,3080708,2213419,15804498,22845010,22167798,3080708,2215228,15865295,22803148,22210298,3058652,1867858,11637742,18577922,22629472,23472860,1861460,11603963,18577422,22665156,23457870,50679661,45566238,33529204,41032396,50271098,50679661,45566238,33529204,41032396,50271098,50681732,45572075,33529770,41033726,50274676,50885144,47091940,26122826,13478942,14260248,50884718,47093191,26123038,13479024,14260226,0
6917362,11562028,26488584,13828893,7537310,6917362,11562028,26488584,13828893,7537310,6938751,11576860,26404929,13798738,7506885,6702288,10380836,33115400,34286947,34198335,6707537,10360305,33231085,34417736,34311583,70043434,66386092,58462924,64456261,69380170,70043434,66386092,58462924,64456261,69380170,70057719,66393608,58560405,64467170,69393701,70466922,67093422,46643948,24079617,25474671,70476157,67096157,46647561,24079226,25474351,0
1060628,2379902,5014092,3214698,1273048,1060628,2379902,5014092,3214698,1273048,1046055,2388394,5016066,3219938,1270563,901823,2130347,4722553,5274137,5331172,893522,2148951,4731158,5297539,5307936,10743150,9720030,7712304,9134346,10573076,10743150,9720030,7712304,9134346,10573076,10743439,9720840,7712160,9135160,10573679,10845515,9926461,6008765,3100465,3280090,10846092,9926643,6008706,3100365,3279994,0
15421691,24213740,40748382,28318201,16611741,15421691,24213740,40748382,28318201,16611741,15476254,24168375,40802681,28297684,16621912,14888333,22954610,69455661,66269570,59939503,14921883,22960394,69461025,66184094,59881265,146143521,136498786,123090646,132253147,144393553,146143521,136498786,123090646,132253147,144393553,146143408,136501223,123092591,132256356,144394390,147291885,138185642,101896057,52584330,55632475,147292901,138186408,101896401,52584706,55633171,0
8817226,16801935,50131380,21094307,11322163,8817226,16801935,50131380,21094307,11322163,8765484,16853362,50155732,21118502,11317848,7357952,15925615,65296150,71171707,70137412,7366229,15950257,65339529,71042662,70064740,146932730,139586523,124562848,136164471,145620463,146932730,139586523,124562848,136164471,145620463,146935494,139589640,124564854,136167454,145623908,147638074,140823253,98173410,50654909,53591138,147637761,140822303,98173353,50654686,53591050,0
4330890,10180433,16680872,11998365,5194066,4330890,10180433,16680872,11998365,5194066,4311892,10216068,16656585,11958387,5198647,4084763,9544839,21959701,22979745,22188873,4064831,9494796,21950928,22950095,22176392,46213394,42326777,36128642,40438003,45676806,46213394,42326777,36128642,40438003,45676806,46214280,42328534,36128751,40439363,45678039,46520431,43071009,28729695,14823681,15683457,46521141,43071166,28729624,14823439,15683140,0
926948,2363730,4894847,3321990,1080475,926948,2363730,4894847,3321990,1080475,930655,2350914,4889460,3321455,1070638,848843,1949610,4770599,5301161,5311093,854778,1955649,4785979,5321255,5329599,10772014,9907158,7929319,9326000,10645491,10772014,9907158,7929319,9326000,10645491,10769493,9906796,7931196,9327195,10642388,10848321,10101622,6190713,3194263,3379553,10847912,10101295,6190677,3194227,3379441,0
849761,2474364,6055222,3575765,1181088,849761,2474364,6055222,3575765,1181088,841760,2494329,6026757,3552317,1179479,648000,2206609,6216717,7051092,6660403,645760,2223368,6213081,7028673,6659011,13734015,12572882,9876186,11904883,13560574,13734015,12572882,9876186,11904883,13560574,13732806,12573345,9877901,11904945,13558567,13821390,12796757,7694609,3970378,4200351,13821378,12797534,7694599,3970259,4200333,0
460801,1943845,2255872,2069145,607770,460801,1943845,2255872,2069145,607770,469578,1965098,2233517,2063454,610248,395845,1699444,1828344,2143336,2256960,398822,1702339,1835754,2152252,2243558,4864399,4155217,3101820,3752855,4785690,4864399,4155217,3101820,3752855,4785690,4865052,4157128,3102887,3755012,4786444,4907711,4326510,2417570,1247412,1319742,4907192,4326703,2417486,1247376,1319696,0
6377288,9932060,29150772,14869422,7115702,6377288,9932060,29150772,14869422,7115702,6361206,9906512,29103460,14932136,7146401,6073612,9199347,57443056,52571396,47611976,6039504,9188240,57447633,52437805,47664082,122629594,118967460,109713728,116859536,121919410,122629594,118967460,109713728,116859536,121919410,122631698,118973712,109719594,116866846,121922023,123085118,119597867,91370672,47145886,49878348,123084902,119597680,91370621,47145659,49878404,0
16776036,38487042,82882886,45830437,21670019,16776036,38487042,82882886,45830437,21670019,16826928,38497835,82850149,45834911,21752483,14892619,35525390,86997715,94544325,94885613,14937696,35473537,86967316,94517136,94918766,194649370,177362422,147724466,169247277,191669201,194649370,177362422,147724466,169247277,191669201,194648154,177364251,147722817,169247085,191668245,196364895,180481750,115252267,59468215,62915913,196366738,180481959,115252204,59468382,62915622,0
66737081,103635257,258044479,103077376,75571233,66737081,103635257,258044479,103077376,75571233,66749109,103699914,257903964,103088944,75596229,57121559,101832885,282324531,300156669,284994058,57098351,101783431,282355584,300000345,284975188,603001171,547681783,464335869,527735584,591711865,603001171,547681783,464335869,527735584,591711865,603005485,547684450,464334408,527737564,591712685,610151357,556080033,362088299,186828455,197658764,610147977,556079901,362088798,186828425,197660544,0
1715618,9205339,41385101,15252230,2230533,1715618,9205339,41385101,15252230,2230533,1701591,9199253,41392711,15242013,2243672,1432501,7353165,48290169,53442002,52058289,1424769,7338513,48246181,53511728,52027719,112938308,109826337,95810449,106838858,112670393,112938308,109826337,95810449,106838858,112670393,112938697,109825567,95810365,106838027,112670588,113074947,110676801,75081721,38740218,40986429,113075187,110676455,75081921,38740512,40986057,0
22246603,43716406,95612607,68643372,25503420,22246603,43716406,95612607,68643372,25503420,22174990,43736636,95593744,68714774,25360481,20619916,37906296,97475213,107443930,109706027,20640843,37928008,97348189,107514674,109696665,215036773,196297160,156490763,184505426,211578238,215036773,196297160,156490763,184505426,211578238,215053936,196320048,156496762,184525902,211599441,217213960,199925534,122109795,63005808,66657945,217219545,199928264,122109769,63006254,66657789,0
4434575,14444366,30978529,20075688,5890529,4434575,14444366,30978529,20075688,5890529,4404873,14501636,30981135,20081350,5905878,3948138,13064125,49953945,45276370,41837072,3930536,13048626,49905887,45235651,41762114,112089413,106023480,93177845,102379004,111286271,112089413,106023480,93177845,102379004,111286271,112091193,106024072,93174009,102377718,111288078,112526694,107276713,77443811,39959176,42275710,112529204,107279844,77443069,39959203,42275600,0
17887393,43018238,122179636,62275959,21538551,17887393,43018238,122179636,62275959,21538551,17785123,42927601,122061587,62294954,21465026,15225721,37165077,126322837,137041915,137170668,15219695,37189619,126312459,137190040,137163104,286984831,268772804,224202066,257308003,283970345,286984831,268772804,224202066,257308003,283970345,286977651,268776867,224203083,257316450,283965366,288772459,272503983,174781859,90183547,95411938,288771285,272504081,174782655,90183918,95411574,0
2141774,26859125,54762924,34341373,4955841,2141774,26859125,54762924,34341373,4955841,2166862,26843481,54766848,34278981,4950107,1262916,22512453,52111210,57538070,58830109,1253053,22562642,52114432,57588374,58793151,133522226,123827005,101241530,116836357,132869953,133522226,123827005,101241530,116836357,132869953,133522094,123829337,101241574,116837305,132869545,133709778,126404095,78974446,40748858,43111157,133710039,126402182,78974742,40748740,43110757,0
3559018,7667041,17599553,10159230,3901955,3559018,7667041,17599553,10159230,3901955,3545054,7644303,17478357,10091409,3914716,3292229,6486752,26988620,27851419,26131988,3282301,6465580,27040612,27804106,26222434,60413038,57908289,51594731,56143326,60049891,60413038,57908289,51594731,56143326,60049891,60404524,57897203,51607467,56134807,60039570,60619487,58504618,41555430,21442607,22684966,60621813,58505004,41555486,21442460,22685200,0
4095793,6598313,9540456,7584319,4586676,4095793,6598313,9540456,7584319,4586676,4108258,6560588,9546642,7542208,4581073,3720348,6145066,10208729,11050274,10973554,3747631,6180063,10187137,11059329,10994830,20346039,17491589,13885142,16267751,19785022,20346039,17491589,13885142,16267751,19785022,20348106,17494472,13887450,16270892,19786881,20703528,17970736,10870091,5608754,5933842,20706075,17971521,10870023,5608643,5933834,0
14524270,19339927,50246149,31106304,15144080,14524270,19339927,50246149,31106304,15144080,14472257,19345122,50181798,31028592,15141196,14353588,17902801,94646928,98503306,90278299,14371190,17894600,94637033,98443979,90261881,190887606,184711533,168757337,180654886,189475116,190887606,184711533,168757337,180654886,189475116,190888121,184712964,168758544,180655542,189475884,191896836,185742535,136595358,70479472,74567113,191896962,185742806,136595625,70479221,74566369,0
51565072,98755164,154845174,116810330,61238057,51565072,98755164,154845174,116810330,61238057,51512004,98738911,154886036,116816329,61402279,46779128,91806680,173451892,184161499,180501290,46809955,91800998,173725692,184034684,180786609,354529046,313612336,254459536,294482822,347504881,354529046,313612336,254459536,294482822,347504881,354528650,313612573,254461214,294481815,347505095,358694520,320934950,200301766,103350957,109342992,358691297,320932622,200301486,103349934,109342277,0
1065223,5993127,20138321,9727612,1546743,1065223,5993127,20138321,9727612,1546743,1069406,6012957,20141858,9740206,1560050,819612,4563369,21726588,24378404,23743346,815101,4550507,21685681,24389909,23737406,51202689,49203231,41421003,47291244,50997309,51202689,49203231,41421003,47291244,50997309,51202284,49203593,41422232,47291370,50996652,51296702,49769387,32376920,16705730,17674118,51296363,49768519,32376863,16705673,17674216,0
4126249,14969832,26444926,22930961,5807525,4126249,14969832,26444926,22930961,5807525,4108283,14896023,26495880,22990920,5808327,3368394,11738541,27869611,31612808,31783299,3368579,11768974,27898626,31609157,31786120,64066683,58684822,45772790,54350631,63339021,64066683,58684822,45772790,54350631,63339021,64068309,58705801,45776396,54369408,63343159,64422930,59991861,35855399,18500750,19572997,64424041,59991342,35855524,18501333,19572904,0
